level,geography,fips,method,year,horizon,projected,lower_50,upper_50,lower_80,upper_80,lower_95,upper_95
county,Stark County,38089,m2026,2050,25,40107.77,23567.41,36513.86,17741.30,42339.96,14254.61,45826.65
county,Stark County,38089,m2026,2051,26,40332.92,23059.15,36484.63,17017.47,42526.30,13401.77,46142.00
county,Stark County,38089,m2026,2052,27,40552.12,22542.12,36445.74,16285.28,42702.58,12540.81,46447.05
county,Stark County,38089,m2026,2053,28,40764.82,22016.26,36396.85,15544.77,42868.34,11671.85,46741.26
county,Stark County,38089,m2026,2054,29,40970.63,21481.63,36337.79,14796.13,43023.28,10795.13,47024.29
county,Stark County,38089,m2026,2055,30,41169.40,20938.45,36268.58,14039.65,43167.38,9911.00,47296.03
county,Steele County,38091,m2026,2025,0,1797.00,1797.00,1797.00,1797.00,1797.00,1797.00,1797.00
county,Steele County,38091,m2026,2026,1,1799.00,1779.09,1804.64,1768.55,1822.61,1763.44,1833.93
county,Steele County,38091,m2026,2027,2,1801.29,1767.25,1813.47,1744.30,1838.81,1720.94,1856.73
county,Steele County,38091,m2026,2028,3,1803.33,1744.08,1818.79,1704.87,1857.56,1654.73,1898.47
county,Steele County,38091,m2026,2029,4,1804.34,1722.19,1822.02,1654.13,1881.91,1609.18,1916.95
county,Steele County,38091,m2026,2030,5,1803.03,1687.53,1796.39,1608.66,1902.53,1520.28,2064.93
county,Steele County,38091,m2026,2031,6,1801.93,1662.02,1783.48,1589.23,1925.68,1508.61,2112.26
county,Steele County,38091,m2026,2032,7,1800.87,1640.87,1783.40,1539.63,1946.98,1477.42,2114.49
county,Steele County,38091,m2026,2033,8,1799.65,1612.77,1791.54,1500.72,1962.16,1423.13,2120.33
county,Steele County,38091,m2026,2034,9,1798.02,1590.04,1778.53,1460.46,1944.12,1407.27,2122.99
county,Steele County,38091,m2026,2035,10,1795.78,1508.77,1691.50,1365.35,1807.14,1282.68,1875.51
county,Steele County,38091,m2026,2036,11,1792.66,1502.93,1677.21,1328.13,1799.08,1225.94,1929.66
county,Steele County,38091,m2026,2037,12,1788.42,1480.57,1666.00,1319.69,1807.11,1220.25,1927.47
county,Steele County,38091,m2026,2038,13,1782.99,1441.20,1664.76,1296.71,1798.68,1223.68,1937.68
county,Steele County,38091,m2026,2039,14,1776.47,1437.02,1649.94,1268.73,1784.83,1191.78,1913.91
county,Steele County,38091,m2026,2040,15,1769.05,1370.30,1604.98,1218.40,1772.89,1143.26,1820.69
county,Steele County,38091,m2026,2041,16,1760.55,1346.73,1603.69,1171.94,1772.00,1128.92,1835.70
county,Steele County,38091,m2026,2042,17,1751.39,1325.92,1597.21,1146.60,1759.81,1093.85,1843.33
county,Steele County,38091,m2026,2043,18,1741.88,1301.19,1580.51,1108.77,1743.17,1062.58,1832.99
county,Steele County,38091,m2026,2044,19,1732.15,1273.24,1560.74,1060.13,1729.94,1021.36,1819.96
county,Steele County,38091,m2026,2045,20,1722.12,1149.89,1616.60,939.86,1826.62,814.17,1952.31
county,Steele County,38091,m2026,2046,21,1711.60,1115.26,1597.19,898.38,1814.07,768.59,1943.86
county,Steele County,38091,m2026,2047,22,1696.68,1078.27,1573.74,855.30,1796.71,721.86,1930.15
county,Steele County,38091,m2026,2048,23,1681.15,1041.47,1549.81,812.71,1778.57,675.81,1915.47
county,Steele County,38091,m2026,2049,24,1664.94,1004.84,1525.35,770.60,1759.58,630.42,1899.77
county,Steele County,38091,m2026,2050,25,1648.00,968.37,1500.33,728.98,1739.72,585.71,1882.99
county,Steele County,38091,m2026,2051,26,1630.49,932.18,1474.92,687.94,1719.15,541.78,1865.32
county,Steele County,38091,m2026,2052,27,1612.47,896.34,1449.19,647.55,1697.98,498.66,1846.87
county,Steele County,38091,m2026,2053,28,1594.08,860.93,1423.28,607.87,1676.34,456.42,1827.79
county,Steele County,38091,m2026,2054,29,1575.46,826.04,1397.31,568.96,1654.39,415.11,1808.24
county,Steele County,38091,m2026,2055,30,1556.76,791.75,1371.44,530.89,1632.31,374.77,1788.43
county,Stutsman County,38093,m2026,2025,0,21414.00,21414.00,21414.00,21414.00,21414.00,21414.00,21414.00
county,Stutsman County,38093,m2026,2026,1,21334.40,21098.23,21401.25,20973.32,21614.35,20912.65,21748.66
county,Stutsman County,38093,m2026,2027,2,21265.07,20863.32,21408.94,20592.28,21708.04,20316.58,21919.59
county,Stutsman County,38093,m2026,2028,3,21206.33,20509.61,21388.11,20048.52,21844.08,19458.88,22325.13
county,Stutsman County,38093,m2026,2029,4,21158.13,20194.79,21365.39,19396.75,22067.73,18869.58,22478.57
county,Stutsman County,38093,m2026,2030,5,21121.54,19768.51,21043.74,18844.62,22287.16,17809.29,24189.59
county,Stutsman County,38093,m2026,2031,6,21083.04,19446.00,20867.20,18594.39,22530.96,17651.10,24713.98
county,Stutsman County,38093,m2026,2032,7,21044.50,19174.72,20840.26,17991.61,22751.89,17264.66,24709.37
county,Stutsman County,38093,m2026,2033,8,21006.36,18825.02,20911.81,17517.17,22903.35,16611.45,24749.57
county,Stutsman County,38093,m2026,2034,9,20968.74,18543.29,20741.38,17032.04,22672.53,16411.70,24758.60
county,Stutsman County,38093,m2026,2035,10,20931.61,17586.18,19716.12,15914.45,21063.95,14950.88,21860.90
county,Stutsman County,38093,m2026,2036,11,20894.47,17517.50,19548.83,15480.18,20969.29,14289.02,22491.33
county,Stutsman County,38093,m2026,2037,12,20857.98,17267.64,19430.26,15391.30,21076.01,14231.60,22479.72
county,Stutsman County,38093,m2026,2038,13,20821.56,16830.12,19440.81,15142.81,21004.78,14290.01,22627.96
county,Stutsman County,38093,m2026,2039,14,20785.15,16813.48,19304.64,14844.43,20882.92,13944.06,22393.23
county,Stutsman County,38093,m2026,2040,15,20749.16,16072.16,18824.82,14290.58,20794.16,13409.26,21354.77
county,Stutsman County,38093,m2026,2041,16,20707.31,15840.01,18862.33,13784.13,20841.99,13278.17,21591.20
county,Stutsman County,38093,m2026,2042,17,20659.62,15640.69,18840.95,13525.43,20758.99,12903.16,21744.19
county,Stutsman County,38093,m2026,2043,18,20606.18,15392.84,18697.19,13116.58,20621.47,12570.11,21684.01
county,Stutsman County,38093,m2026,2044,19,20546.58,15103.05,18513.29,12575.20,20520.39,12115.27,21588.18
county,Stutsman County,38093,m2026,2045,20,20480.55,13675.19,19225.56,11177.44,21723.31,9682.64,23218.12
county,Stutsman County,38093,m2026,2046,21,20415.80,13302.75,19051.20,10715.85,21638.10,9167.70,23186.25
county,Stutsman County,38093,m2026,2047,22,20307.28,12905.67,18835.86,10236.99,21504.54,8639.89,23101.63
county,Stutsman County,38093,m2026,2048,23,20198.78,12513.13,18620.72,9764.61,21369.23,8119.74,23014.11
county,Stutsman County,38093,m2026,2049,24,20090.07,12124.92,18405.66,9298.48,21232.09,7606.98,22923.59
county,Stutsman County,38093,m2026,2050,25,19981.39,11741.11,18190.93,8838.59,21093.46,7101.54,22830.50
county,Stutsman County,38093,m2026,2051,26,19874.17,11362.46,17977.91,8385.41,20954.96,6603.76,22736.61
county,Stutsman County,38093,m2026,2052,27,19767.84,10988.55,17766.11,7938.54,20816.11,6113.23,22641.42
county,Stutsman County,38093,m2026,2053,28,19662.72,10619.44,17555.85,7497.95,20677.34,5629.86,22545.43
county,Stutsman County,38093,m2026,2054,29,19558.60,10254.93,17346.97,7063.40,20538.51,5153.39,22448.51
county,Stutsman County,38093,m2026,2055,30,19454.92,9894.63,17139.00,6634.55,20399.08,4683.52,22350.11
county,Towner County,38095,m2026,2025,0,2040.00,2040.00,2040.00,2040.00,2040.00,2040.00,2040.00
county,Towner County,38095,m2026,2026,1,2029.71,2007.24,2036.07,1995.36,2056.35,1989.59,2069.12
county,Towner County,38095,m2026,2027,2,2024.44,1986.19,2038.14,1960.39,2066.61,1934.14,2086.75
county,Towner County,38095,m2026,2028,3,2022.92,1956.45,2040.26,1912.47,2083.75,1856.22,2129.64
county,Towner County,38095,m2026,2029,4,2023.84,1931.70,2043.67,1855.36,2110.85,1804.94,2150.15
county,Towner County,38095,m2026,2030,5,2025.89,1896.11,2018.42,1807.49,2137.69,1708.19,2320.16
county,Towner County,38095,m2026,2031,6,2028.38,1870.88,2007.61,1788.95,2167.68,1698.20,2377.71
county,Towner County,38095,m2026,2032,7,2031.28,1850.80,2011.57,1736.61,2196.08,1666.44,2385.02
county,Towner County,38095,m2026,2033,8,2034.49,1823.22,2025.33,1696.55,2218.21,1608.83,2397.02
county,Towner County,38095,m2026,2034,9,2037.67,1801.98,2015.58,1655.12,2203.24,1594.84,2405.96
county,Towner County,38095,m2026,2035,10,2040.39,1714.28,1921.90,1551.32,2053.29,1457.39,2130.97
