place_fips,MAPE,MedAPE,ME,MaxAPE,n_test_years,AE_terminal,place_name,window,variant_id
3862260,9.154708970745213,9.572307896252019,-9.154708970745213,14.312914094118465,5,18.893046604236375,Pick City city,secondary,A-II
3862540,100.0,100.0,-100.0,100.0,5,12.0,Pillsbury city,secondary,A-II
3862620,8.917792655113011,7.6745620413929085,8.917792655113011,14.4926606415204,5,1.6949058354125626,Pingree city,secondary,A-II
3862780,8.778461654773343,9.02389737952951,8.778461654773343,9.076491639381633,5,7.784724280401903,Pisek city,secondary,A-II
3862980,13.172232413615479,13.174167747175517,-13.172232413615479,16.335684164601727,5,33.651509379079556,Plaza city,secondary,A-II
3863740,14.639131735322163,14.77255930260585,14.639131735322163,15.031339333894255,5,18.037607200673108,Portal city,secondary,A-II
3863900,2.3664702522098082,2.4197932077332545,2.3664702522098082,2.6323049206517743,5,13.600404371507238,Portland city,secondary,A-II
3864140,1.7893926823847408,2.2106721896729953,-0.5713396020105229,3.214251397022029,5,8.837092098429878,Powers Lake city,secondary,A-II
3864320,166.48116498316503,100.0,46.48116498316502,272.1203703703705,5,146.94500000000005,Prairie Rose city,secondary,A-II
3865580,5.173525515947866,4.970524484348772,4.951033900380595,10.354572062259034,5,4.205091534221424,Ray city,secondary,A-II
3865900,1.693102547633473,1.5631696007135158,0.19388607004011912,3.1543019434704638,5,3.362977335825761,Reeder city,secondary,A-II
3865980,185.098787878788,204.35151515151523,145.098787878788,212.44545454545465,5,70.10700000000003,Regan city,secondary,A-II
3866020,7.96963979005257,7.969436848123916,-7.96963979005257,8.606436292496563,5,14.114555519694363,Regent city,secondary,A-II
3866040,6.675781942184154,7.749588620922787,-6.675781942184154,10.563569442613726,5,49.641598720917386,Reile's Acres city,secondary,A-II
3866260,1.4479749049192112,1.1365018529765765,-0.8396125989424281,3.502409106926052,5,9.561576861908122,Reynolds city,secondary,A-II
3866300,4.782447051438935,4.630144728971503,-4.782447051438935,5.945499538750145,5,9.274979280450225,Rhame city,secondary,A-II
3866500,8.819157309067393,8.701473848994318,-8.819157309067393,11.629418073878876,5,79.89410216754789,Richardton city,secondary,A-II
3866980,5.9470770192102735,5.903188030067398,-5.9470770192102735,7.939449467237394,5,17.625577817267015,Riverdale city,secondary,A-II
3867180,6.448277005642171,7.396855029645632,-6.448277005642171,10.982966514841,5,3.6243789498975296,Robinson city,secondary,A-II
3867500,13.758431514992884,13.664708317919134,-13.758431514992884,17.157735090119044,5,15.270384230205948,Rocklake city,secondary,A-II
3867620,6.18945885995133,2.8384131482932657,-6.18945885995133,18.33640542975327,5,10.451751094959363,Rogers city,secondary,A-II
3867780,6.653246562164638,6.576616654564886,-6.653246562164638,7.413634772866186,5,34.102719955184455,Rolette city,secondary,A-II
3867820,16.481846615215584,16.50904206037863,-16.481846615215584,17.80302030474317,5,205.98094492587848,Rolla city,secondary,A-II
3868540,19.325915621151335,19.648168195443404,19.325915621151335,20.842091255583643,5,18.341040304913605,Ross city,secondary,A-II
3868860,2.9678228443525976,2.9642892907362453,2.9678228443525976,3.2735122211996988,5,63.698872550816304,Rugby city,secondary,A-II
3869140,97.40400000000008,96.90000000000005,57.404000000000075,100.0,5,4.845000000000002,Ruso city,secondary,A-II
3869340,7.971352741272915,8.494110697983643,-7.971352741272915,9.138175143208043,5,14.255553223404547,Rutland city,secondary,A-II
3869460,7.245728786510166,7.259580882051594,-7.245728786510166,7.9427046974998134,5,6.803285616820418,Ryder city,secondary,A-II
3869980,18.286344243815698,18.069926154663726,-18.286344243815698,20.205604164894343,5,62.63737291117246,St. John city,secondary,A-II
3870260,4.41752334668044,4.4523977115838855,-4.41752334668044,5.109508776765449,5,15.686191944669929,St. Thomas city,secondary,A-II
3870380,8.553502083812955,8.540558289762595,8.553502083812955,9.428952924244106,5,12.634170709994436,Sanborn city,secondary,A-II
3870780,4.892652968000794,4.8007134764232235,-4.892652968000794,5.898876729922366,5,1.2387641132836968,Sarles city,secondary,A-II
3870980,2.3761989715378844,2.0946752910684414,-2.3761989715378844,4.919019663001708,5,15.150580562045263,Sawyer city,secondary,A-II
3871500,4.440503038472419,4.443066805957795,-4.440503038472419,5.476007343966262,5,13.690018359915655,Scranton city,secondary,A-II
3871660,14.08852742671744,14.01683794297785,-14.08852742671744,19.42922446715439,5,23.509361605256814,Selfridge city,secondary,A-II
3871780,5.898361070482489,6.414496970895948,-5.898361070482489,7.027284412213635,5,4.919099088549544,Sentinel Butte city,secondary,A-II
3871940,6.497124212157575,6.620004599775268,-6.497124212157575,7.684928293742349,5,5.759404001804484,Sharon city,secondary,A-II
3872180,13.054083055252141,12.914838130989759,13.054083055252141,14.764835036193722,5,11.048953471474235,Sheldon city,secondary,A-II
3872540,2.983618694196301,2.605110904862239,2.983618694196301,5.508002383845633,5,1.7568727300284763,Sherwood city,secondary,A-II
3872580,8.123318139240183,8.38681695917215,-8.123318139240183,11.485712791150743,5,21.133711535717367,Sheyenne city,secondary,A-II
3872820,6.451052900551741,5.933928038386682,-5.546100715320431,12.261071085788782,5,2.4522142171577563,Sibley city,secondary,A-II
3873820,0.5784455964920381,0.6146684734015035,0.3325782071314367,1.008662301482049,5,0.4118278771790074,Solen city,secondary,A-II
